Order ID,Order Date,Region,Category,Sub-Category,Sales,Quantity,Profit,Customer Name
ORD-10300,2024-03-09,West,Office Supplies,Stapler,2801.09,2,1025.52,David Miller
ORD-10301,2024-11-27,East,Office Supplies,Stapler,7214.12,1,2223.02,Michael Foley
ORD-10302,2024-03-30,West,Furniture,Table,8287.2,9,1017.38,Samuel Russell
ORD-10303,2024-04-04,South,Furniture,Chair,4826.8,4,70.15,Judith Taylor
ORD-10304,2024-08-16,East,Furniture,Table,9544.94,5,1768.26,Kristen Lopez
ORD-10305,2024-05-13,East,Office Supplies,Pen,6958.41,1,2019.97,Tracy Sanchez
ORD-10306,2024-03-22,West,Furniture,Sofa,6892.13,5,2086.36,Christie Richardson MD
ORD-10307,2024-07-07,South,Office Supplies,Printer Paper,2269.37,3,1460.64,Alan Bradley
ORD-10308,2024-07-31,West,Furniture,Sofa,7597.77,4,2297.49,Kayla Williams
ORD-10309,2024-09-26,West,Office Supplies,Pen,5328.91,6,280.4,Richard Rodriguez
ORD-10310,2024-02-01,South,Office Supplies,Pen,5769.75,3,535.38,Victoria Gonzales
ORD-10311,2024-02-29,South,Office Supplies,Stapler,7197.49,8,318.28,Kelly Solis
ORD-10312,2024-01-29,West,Office Supplies,Stapler,1406.25,7,1397.56,Samuel Jones
ORD-10313,2024-12-10,East,Technology,Monitor,7260.47,7,800.65,Christopher Holt
ORD-10314,2024-10-23,North,Technology,Mouse,548.37,6,2116.14,Adam Gilmore
ORD-10315,2024-02-05,West,Office Supplies,Pen,414.18,7,580.94,Richard Smith
ORD-10316,2024-07-10,West,Technology,Monitor,4540.52,7,1158.15,Michael Simmons
ORD-10317,2024-11-30,East,Office Supplies,Notebook,1274.47,9,1209.52,Ricky Gilbert
ORD-10318,2024-01-02,North,Technology,Mouse,9787.06,8,2036.82,Jason Reynolds
ORD-10319,2024-09-29,West,Office Supplies,Stapler,8251.27,4,1408.84,Tara Davis
ORD-10320,2024-04-06,North,Technology,Keyboard,418.95,7,1864.02,Brandon Jones
ORD-10321,2024-04-15,North,Technology,Mouse,1098.88,1,1367.0,Nicole Barnett
ORD-10322,2024-05-05,North,Office Supplies,Pen,4082.43,4,1642.29,Allison Hall
ORD-10323,2024-09-14,East,Technology,Mouse,2418.2,10,990.77,Robert Brewer
ORD-10324,2024-05-01,East,Office Supplies,Printer Paper,8774.96,9,702.08,Juan Curry
ORD-10325,2024-02-01,South,Furniture,Sofa,6297.33,7,1689.76,Diana Rocha
ORD-10326,2024-11-25,West,Technology,Keyboard,7879.47,6,2104.11,Kevin Lewis
ORD-10327,2024-06-02,West,Furniture,Table,1920.4,9,1446.88,Collin Savage
ORD-10328,2024-12-28,South,Technology,Keyboard,8077.18,1,1709.04,Victoria Osborne
ORD-10329,2024-07-17,South,Furniture,Table,2624.46,6,1957.78,Vanessa Mcdowell
ORD-10330,2024-02-17,South,Furniture,Sofa,610.21,7,2037.33,John Cohen
ORD-10331,2024-02-07,South,Office Supplies,Pen,8066.04,10,2186.7,Kathy Wallace
ORD-10332,2024-09-02,South,Office Supplies,Notebook,8707.79,6,944.4,Zachary Thompson
ORD-10333,2024-04-07,North,Technology,Mouse,,8,,Robert Black
ORD-10334,2024-07-22,South,Office Supplies,Notebook,5565.58,5,1172.95,Randy White
ORD-10335,2024-06-06,East,Office Supplies,Printer Paper,3660.48,8,1424.71,Michelle Mack
ORD-10336,2024-06-12,South,Office Supplies,Stapler,3769.98,7,184.86,Kayla Mcgee
ORD-10337,2024-01-09,East,Technology,Mouse,5577.78,10,1758.47,Gerald Washington
ORD-10338,2024-03-19,South,Furniture,Sofa,3365.67,7,1730.88,Cathy Mack
ORD-10339,2024-10-08,East,Technology,Monitor,2647.53,8,2901.2,Christopher Reese
ORD-10340,2024-08-23,South,Office Supplies,Stapler,7354.45,6,549.33,Hannah Douglas
ORD-10341,2024-04-04,North,Office Supplies,Stapler,5287.05,2,2838.3,Stephanie Davis
ORD-10342,2024-01-04,West,Office Supplies,Pen,1461.17,4,250.51,Gregory Mejia
ORD-10343,2024-04-21,West,Technology,Laptop,3794.69,10,1931.3,Nicole Reed
ORD-10344,2024-12-03,West,Office Supplies,Stapler,255.74,9,1677.35,Kayla Grant
ORD-10345,2024-09-28,East,Technology,Laptop,5403.81,5,100.57,Sarah Brown
ORD-10346,2024-04-01,North,Office Supplies,Stapler,9188.68,9,489.25,Kathleen Howard
ORD-10347,2024-06-30,East,Technology,Keyboard,7969.87,2,1150.5,Lisa Navarro
ORD-10348,2024-10-16,South,Furniture,Cabinet,9903.31,4,934.93,Carrie Frank
ORD-10349,2024-02-17,West,Technology,Laptop,3854.71,9,1454.22,Lisa Proctor
ORD-10350,2024-12-25,South,Office Supplies,Pen,918.59,7,1952.48,Mary James
ORD-10351,2024-09-27,North,Furniture,Chair,2374.69,10,1452.73,Phillip Wu
ORD-10352,2024-12-16,East,Technology,Laptop,9003.19,10,1991.42,Kevin Young
ORD-10353,2024-01-09,South,Technology,Keyboard,5911.66,7,2790.18,Alexander Diaz
ORD-10354,2024-10-15,South,Furniture,Table,5710.29,7,2047.25,Amy West
ORD-10355,2024-07-15,South,Office Supplies,Printer Paper,7925.93,2,1527.34,Christina Aguilar
ORD-10356,2024-02-20,West,Furniture,Chair,2398.23,2,1054.75,Daniel Adams
ORD-10357,2024-06-16,North,Office Supplies,Stapler,6377.82,8,1497.28,Adam Rose
ORD-10358,2024-08-09,South,Furniture,Cabinet,6828.98,7,302.8,William Lucas
ORD-10359,2024-05-06,North,Office Supplies,Printer Paper,912.18,3,1171.0,Carl Henson
ORD-10360,2024-07-18,East,Office Supplies,Notebook,3670.93,2,65.33,Jesse Holloway
ORD-10361,2024-07-03,East,Furniture,Cabinet,1112.09,2,602.81,Lucas Higgins
ORD-10362,2024-02-22,North,Furniture,Cabinet,987.23,9,324.54,Christopher Washington
ORD-10363,2024-07-16,North,Office Supplies,Printer Paper,2989.29,7,2348.55,Nicole Brown
ORD-10364,2024-10-19,South,Office Supplies,Notebook,6884.63,3,459.58,Larry Wells
ORD-10365,2024-09-09,South,Furniture,Sofa,726.34,7,864.09,Erik Jensen
ORD-10366,2024-02-09,East,Furniture,Cabinet,2591.83,4,2176.65,Pamela Young
ORD-10367,2024-08-22,North,Furniture,Table,1441.35,1,2849.03,Robert Smith
ORD-10368,2024-06-17,West,Furniture,Cabinet,3413.89,10,451.57,Charles Wallace
ORD-10369,2024-09-02,East,Furniture,Table,1858.61,7,2907.74,David Cox Jr.
ORD-10370,2024-10-21,South,Furniture,Cabinet,3326.27,5,2458.66,Sarah Hart
ORD-10371,2024-02-28,South,Furniture,Sofa,5963.05,9,580.79,Samantha Clark
ORD-10372,2024-08-24,South,Office Supplies,Pen,4440.7,5,2502.28,Tiffany Allen
ORD-10373,2024-12-10,West,Technology,Monitor,1477.87,5,763.96,Andrew Russell
ORD-10374,2024-08-04,West,Office Supplies,Notebook,832.25,10,1463.74,Diana Skinner
ORD-10375,2024-10-05,North,Furniture,Cabinet,7928.14,6,2119.82,Dawn Roberts
ORD-10376,2024-02-25,South,Office Supplies,Pen,6610.26,6,540.7,Justin Cole PhD
ORD-10377,2024-10-15,West,Office Supplies,Pen,9671.43,6,2898.86,Michelle Fuentes
ORD-10378,2024-01-06,North,Furniture,Chair,2661.51,9,2253.22,Christina Miles
ORD-10379,2024-08-16,East,Office Supplies,Notebook,3972.23,10,2086.79,Rebecca Anderson
ORD-10380,2024-01-13,West,Technology,Keyboard,1135.04,7,2765.62,Melinda Schmidt
ORD-10381,2024-03-13,East,Technology,Laptop,3187.71,8,2363.6,Crystal Evans
ORD-10382,2024-06-27,West,Office Supplies,Stapler,1066.47,8,990.78,John Mayer
ORD-10383,2024-12-29,North,Furniture,Chair,323.59,6,1961.51,Jeffrey Harper
ORD-10384,2024-05-04,South,Office Supplies,Notebook,5563.91,6,1701.55,Amanda Hayes
ORD-10385,2024-07-26,South,Furniture,Table,1945.23,7,1216.97,Hannah Martinez
ORD-10386,2024-08-18,West,Office Supplies,Notebook,3949.47,4,657.06,Todd Garcia
ORD-10387,2024-10-22,North,Office Supplies,Pen,8015.07,9,601.53,Robert Robertson
ORD-10388,2024-08-22,North,Furniture,Table,2697.3,8,1606.76,Alyssa Gomez
ORD-10389,2024-11-01,West,Office Supplies,Printer Paper,6151.95,10,386.98,Brooke Mooney
ORD-10390,2024-11-12,South,Furniture,Cabinet,8156.01,5,2760.11,Kevin Jordan
ORD-10391,2024-12-10,South,Office Supplies,Pen,3200.54,4,950.87,Joshua Jackson
ORD-10392,2024-12-21,South,Technology,Keyboard,5157.17,7,1809.46,Ricardo Lopez
ORD-10393,2024-08-04,South,Office Supplies,Stapler,,9,,Marcus Erickson
ORD-10394,2024-10-11,South,Office Supplies,Notebook,4947.46,3,601.94,Sara Martinez
ORD-10395,2024-07-02,North,Furniture,Chair,4897.63,4,2454.89,Jennifer Alvarez
ORD-10396,2024-07-28,West,Office Supplies,Stapler,4214.74,8,1491.66,Danny Wilson
ORD-10397,2024-04-22,East,Technology,Laptop,423.68,4,1635.95,Michael Benitez
ORD-10398,2024-10-16,West,Technology,Monitor,5542.29,2,1739.51,Claudia Bates
ORD-10399,2024-10-04,North,Furniture,Sofa,7624.04,8,1661.74,Tracey Rodriguez
ORD-10400,2024-11-30,South,Furniture,Chair,3047.32,1,1376.71,Dr. Benjamin Kim
ORD-10401,2024-08-12,North,Furniture,Chair,7778.75,4,669.14,Julie Contreras
ORD-10402,2024-12-29,West,Office Supplies,Printer Paper,1743.22,3,2365.31,Joseph Williams
ORD-10403,2024-10-18,East,Technology,Laptop,5369.58,10,1639.37,Jillian Dillon
ORD-10404,2024-05-28,East,Furniture,Sofa,9528.73,9,2957.19,John Silva
ORD-10405,2024-03-10,West,Office Supplies,Pen,9195.81,5,2607.79,Heather Nguyen
ORD-10406,2024-05-07,South,Technology,Mouse,7142.81,4,2296.35,Miss Kathy White
ORD-10407,2024-09-07,South,Office Supplies,Stapler,5816.51,5,1902.05,Fred Smith
ORD-10408,2024-02-08,North,Furniture,Cabinet,4088.22,5,2099.38,Kenneth Myers
ORD-10409,2024-09-06,East,Furniture,Cabinet,5861.36,2,2206.25,Lawrence Ruiz
ORD-10410,2024-02-02,West,Furniture,Sofa,2256.52,7,2483.3,Jacob Jackson
ORD-10411,2024-06-14,East,Furniture,Sofa,3443.78,10,435.25,Gregory Young
ORD-10412,2024-12-15,North,Furniture,Sofa,554.83,8,98.03,Rebecca Merritt
ORD-10413,2024-08-21,North,Technology,Monitor,9919.2,7,646.84,Kelly Edwards
ORD-10414,2024-11-28,East,Office Supplies,Notebook,1673.88,5,325.35,Douglas Fox
ORD-10415,2024-02-12,East,Furniture,Sofa,6678.64,3,202.77,Rebecca Lam
ORD-10416,2024-12-24,South,Office Supplies,Printer Paper,4349.39,2,2125.91,Julie Reese
ORD-10417,2024-09-01,North,Technology,Mouse,1413.73,4,1582.36,Sheri Johnson
ORD-10418,2024-01-05,East,Furniture,Chair,8189.38,7,2097.39,Amy Alexander
ORD-10419,2024-04-27,West,Furniture,Chair,984.38,2,354.44,Anthony Mcintyre
ORD-10420,2024-03-11,West,Furniture,Sofa,7757.26,3,1942.65,Benjamin Cox
ORD-10421,2024-02-05,North,Office Supplies,Notebook,6142.16,3,1348.29,Kristen Lee
ORD-10422,2024-11-17,South,Office Supplies,Notebook,9206.95,10,2075.37,Ryan Williams
ORD-10423,2024-02-21,South,Technology,Laptop,7549.21,10,2203.53,Rachel Murray
ORD-10424,2024-06-10,South,Furniture,Cabinet,2553.09,2,782.09,Carrie Taylor
ORD-10425,2024-12-19,North,Office Supplies,Printer Paper,8494.13,5,656.06,Amanda Anderson
ORD-10426,2024-07-19,East,Office Supplies,Notebook,6497.08,4,1509.92,Elizabeth Hines
ORD-10427,2024-09-12,North,Technology,Mouse,5330.04,1,2961.3,Thomas Clark
ORD-10428,2024-07-17,West,Furniture,Table,3717.58,3,2300.04,Kevin Johnson
ORD-10429,2024-10-27,North,Technology,Laptop,236.55,4,167.49,Brittney Wiggins
ORD-10430,2024-09-16,East,Technology,Monitor,6322.85,9,2312.97,Nancy Turner
ORD-10431,2024-02-12,South,Furniture,Cabinet,2846.93,5,283.11,Mark Holloway
ORD-10432,2024-10-01,East,Technology,Mouse,3968.24,2,965.0,Kristin Hansen
ORD-10433,2024-01-30,South,Furniture,Table,953.51,7,392.16,Jeremy Kelley
ORD-10434,2024-06-07,South,Office Supplies,Pen,1282.49,3,2119.42,Susan Johnson
ORD-10435,2024-06-26,East,Technology,Monitor,1752.93,3,2261.84,Matthew Meza
ORD-10436,2024-01-16,East,Furniture,Chair,8090.37,5,1595.37,Kaitlyn Bradley
ORD-10437,2024-09-11,West,Furniture,Chair,5156.74,1,1523.85,Donna Caldwell
ORD-10438,2024-07-07,South,Office Supplies,Notebook,2625.65,2,2688.09,Dana Bowers
ORD-10439,2024-04-26,North,Office Supplies,Pen,535.98,1,771.43,Tammy Thomas
ORD-10440,2024-07-15,South,Furniture,Sofa,1871.71,1,1680.95,Patrick Hahn
ORD-10441,2024-04-24,East,Office Supplies,Stapler,2557.81,6,850.21,Rhonda Martin
ORD-10442,2024-03-02,North,Technology,Keyboard,1875.51,9,2945.17,Joshua Salazar
ORD-10443,2024-08-26,East,Furniture,Chair,7757.92,5,1015.54,Jacob Hernandez
ORD-10444,2024-01-05,East,Office Supplies,Stapler,2086.64,10,2364.3,Lisa Turner
ORD-10445,2024-08-25,East,Office Supplies,Notebook,5957.74,8,2993.47,Daniel Taylor
ORD-10446,2024-03-18,North,Technology,Mouse,9330.74,1,737.34,Stephanie Bryan
ORD-10447,2024-06-20,North,Furniture,Chair,7613.4,7,2554.57,Maria Allen MD
ORD-10448,2024-02-23,South,Office Supplies,Printer Paper,5345.16,4,1288.46,Martha Bowen
ORD-10449,2024-12-30,East,Technology,Mouse,1020.96,4,2697.0,Shannon Holmes
ORD-10450,2024-12-24,East,Office Supplies,Stapler,4638.73,2,1763.27,Troy Atkins
ORD-10451,2024-11-22,West,Office Supplies,Notebook,840.82,10,233.73,Daniel Rice
ORD-10452,2024-05-01,East,Office Supplies,Notebook,2683.81,6,2781.82,Scott Matthews
ORD-10453,2024-06-11,West,Furniture,Sofa,2792.36,2,2833.49,Lori Smith
ORD-10454,2024-03-20,North,Technology,Laptop,1727.31,8,976.4,Brian Sweeney
ORD-10455,2024-04-16,West,Technology,Keyboard,3152.25,5,2564.82,Deborah Ramirez
ORD-10456,2024-12-17,East,Technology,Mouse,8281.23,10,168.97,Tamara Gomez
ORD-10457,2024-02-16,South,Furniture,Table,9687.16,7,1564.71,Emily Santiago
ORD-10458,2024-05-13,South,Office Supplies,Printer Paper,407.71,7,2571.07,Taylor Lester
ORD-10459,2024-02-18,West,Office Supplies,Notebook,1108.88,3,408.29,Jimmy Woodard
ORD-10460,2024-03-07,South,Technology,Mouse,8254.37,6,2074.54,Robert Williams
ORD-10461,2024-10-25,East,Office Supplies,Pen,9182.54,2,114.31,Sarah Benson
ORD-10462,2024-11-26,West,Technology,Mouse,8112.06,2,2719.98,Michael Yang
ORD-10463,2024-01-22,West,Furniture,Chair,601.31,10,1327.81,Sheri Mccarthy
ORD-10464,2024-09-11,North,Office Supplies,Stapler,3889.02,7,559.78,Austin Oliver
ORD-10465,2024-05-20,East,Technology,Mouse,4515.51,3,152.22,Lisa Mayer
ORD-10466,2024-11-27,East,Office Supplies,Notebook,5039.03,9,1463.14,Beverly Burnett
ORD-10467,2024-07-15,South,Technology,Keyboard,4250.42,9,784.99,Robert Price
ORD-10468,2024-07-14,East,Office Supplies,Pen,4848.88,8,1064.9,Mrs. Diana Kennedy
ORD-10469,2024-07-17,East,Office Supplies,Printer Paper,1880.18,6,1811.49,Isabella Banks
ORD-10470,2024-01-30,West,Technology,Keyboard,5341.38,10,2998.84,John Baker
ORD-10471,2024-05-06,South,Technology,Laptop,2738.62,1,2303.95,James Macias
ORD-10472,2024-06-30,South,Technology,Monitor,1843.39,10,988.11,Adam Lewis
ORD-10473,2024-10-29,North,Office Supplies,Printer Paper,7064.18,6,2845.3,Michael Salazar
ORD-10474,2024-10-15,South,Office Supplies,Notebook,8383.3,8,1649.27,Krista Smith
ORD-10475,2024-01-20,North,Technology,Monitor,656.06,10,695.49,Kevin Baker
ORD-10476,2024-01-01,East,Office Supplies,Stapler,9187.17,4,2429.01,Michelle Shepherd
ORD-10477,2024-06-14,North,Furniture,Table,316.94,10,2128.85,Jason Garcia
ORD-10478,2024-09-26,East,Technology,Laptop,9609.53,6,2128.39,Michael Rodriguez
ORD-10479,2024-10-27,North,Office Supplies,Stapler,3431.95,6,452.53,Christopher Davis
ORD-10480,2024-11-23,West,Technology,Monitor,6526.88,3,2136.19,Meredith Sweeney
ORD-10481,2024-04-24,South,Office Supplies,Printer Paper,3846.0,5,425.68,Charles Young
ORD-10482,2024-12-25,West,Office Supplies,Pen,8522.49,10,145.53,Laura Dunn
ORD-10483,2024-11-09,South,Office Supplies,Printer Paper,6432.5,2,2813.23,Randy Valdez
ORD-10484,2024-02-09,South,Technology,Keyboard,3533.42,6,545.27,Valerie Taylor
ORD-10485,2024-08-16,North,Technology,Keyboard,2725.6,4,2094.87,Michael Brooks
ORD-10486,2024-02-25,North,Furniture,Sofa,,8,,Christopher Cantrell
ORD-10487,2024-09-09,West,Technology,Monitor,3577.19,7,349.21,Michael Meyer
ORD-10488,2024-03-24,West,Furniture,Table,829.72,1,919.98,Victoria Logan
ORD-10489,2024-02-23,North,Furniture,Sofa,3483.9,7,524.67,Michael Shepard
ORD-10490,2024-06-22,West,Technology,Laptop,7074.6,7,2830.2,Cindy Maddox
ORD-10491,2024-03-21,North,Technology,Monitor,1102.45,4,2924.48,William Carpenter
ORD-10492,2024-12-04,East,Furniture,Sofa,3044.27,2,196.42,William Hernandez
ORD-10493,2024-03-19,North,Office Supplies,Stapler,3672.21,7,308.5,Robert Price
ORD-10494,2024-04-12,North,Office Supplies,Stapler,354.78,3,1932.66,Sharon Calderon
ORD-10495,2024-02-29,East,Technology,Monitor,7870.28,8,1492.84,Laura Porter
ORD-10496,2024-02-16,West,Office Supplies,Printer Paper,1930.32,7,1139.73,Jennifer Nelson
ORD-10497,2024-05-14,West,Furniture,Chair,4704.07,4,2519.38,Amanda Dunn
ORD-10498,2024-03-18,North,Office Supplies,Pen,948.5,6,2434.13,David Pierce
ORD-10499,2024-10-10,North,Furniture,Table,8423.89,9,1284.96,Jessica Atkinson
ORD-10500,2024-10-20,South,Office Supplies,Stapler,4815.0,2,1214.67,Matthew Wells
ORD-10501,2024-09-14,South,Office Supplies,Pen,,8,,Catherine Gibson
ORD-10502,2024-04-08,South,Technology,Mouse,522.49,2,2965.43,Scott Cruz
ORD-10503,2024-11-17,South,Furniture,Table,8357.67,5,993.26,Dawn Phillips
ORD-10504,2024-02-14,West,Office Supplies,Pen,5608.01,9,1012.07,Jose Ponce
ORD-10505,2024-01-07,West,Furniture,Cabinet,1213.94,3,487.19,Aaron Johnson
ORD-10506,2024-02-24,North,Office Supplies,Pen,7878.88,9,2646.4,Michael Contreras
ORD-10507,2024-07-15,West,Furniture,Sofa,5763.03,8,160.52,Derek Dudley
ORD-10508,2024-03-14,West,Furniture,Cabinet,483.95,6,2087.02,Anna Wilkerson
ORD-10509,2024-05-17,East,Technology,Monitor,300.31,5,967.3,Jesse Cox
ORD-10510,2024-04-26,South,Furniture,Chair,3074.76,8,2333.39,Sarah Carroll
ORD-10511,2024-08-01,North,Furniture,Sofa,1960.56,4,2744.63,Lindsey Austin
ORD-10512,2024-09-21,East,Furniture,Cabinet,8228.07,9,2384.9,Edgar Long
ORD-10513,2024-12-29,West,Technology,Keyboard,1442.93,9,2644.03,Erin Osborn
ORD-10514,2024-04-08,South,Technology,Mouse,8386.07,4,147.56,David Chapman
ORD-10515,2024-12-26,South,Technology,Keyboard,2812.38,8,1540.12,Barbara Anderson
ORD-10516,2024-12-14,North,Office Supplies,Pen,2495.19,8,1802.43,Henry Bullock
ORD-10517,2024-10-27,East,Technology,Monitor,3508.07,5,2259.44,Debra Stout
ORD-10518,2024-05-25,North,Office Supplies,Pen,3927.0,3,2568.77,Zoe Weaver
ORD-10519,2024-11-27,South,Technology,Mouse,6809.18,5,1972.18,Kimberly Diaz
ORD-10520,2024-12-15,North,Office Supplies,Pen,4793.56,3,1959.75,Christina Patterson
ORD-10521,2024-04-24,East,Office Supplies,Pen,6122.6,5,2152.58,Jennifer Herrera
ORD-10522,2024-08-04,West,Office Supplies,Printer Paper,8530.7,8,793.4,Brittany Kelley
ORD-10523,2024-12-12,West,Furniture,Sofa,5886.42,1,1558.97,Nicole Stevens
ORD-10524,2024-10-14,East,Office Supplies,Printer Paper,3054.91,2,1471.13,Natasha Lopez
ORD-10525,2024-11-23,East,Furniture,Sofa,8628.77,5,1985.55,Kevin Barnes
ORD-10526,2024-04-06,South,Office Supplies,Printer Paper,5221.21,4,2704.08,Mark Morton
ORD-10527,2024-12-04,East,Office Supplies,Stapler,6839.48,1,1983.43,Sara Bailey
ORD-10528,2024-08-02,West,Furniture,Sofa,3943.92,1,1769.92,Daniel Rodriguez
ORD-10529,2024-06-24,South,Office Supplies,Notebook,6894.55,8,2724.25,Debra Krause
ORD-10530,2024-09-16,East,Office Supplies,Printer Paper,8469.65,9,584.35,Thomas Johns
ORD-10531,2024-03-06,East,Technology,Monitor,7279.35,9,2300.61,Jill Macdonald
ORD-10532,2024-12-01,North,Technology,Keyboard,2300.31,4,2245.42,Robert White
ORD-10533,2024-06-18,East,Furniture,Cabinet,2679.54,5,1418.09,Joseph Moore
ORD-10534,2024-01-28,North,Technology,Monitor,4774.97,4,1526.41,Ashley Cunningham
ORD-10535,2024-09-28,East,Office Supplies,Stapler,4189.76,3,455.23,William Reynolds
ORD-10536,2024-07-28,West,Technology,Keyboard,1517.92,3,2347.88,Cynthia Ruiz
ORD-10537,2024-11-19,South,Furniture,Sofa,3202.8,1,63.9,Adam Foster
ORD-10538,2024-03-27,South,Furniture,Table,4946.81,2,431.75,Ashley Fox
ORD-10539,2024-07-25,West,Furniture,Cabinet,9656.75,7,63.77,Debra Todd
ORD-10540,2024-07-10,North,Office Supplies,Notebook,8930.86,9,612.2,Miranda Garza
ORD-10541,2024-11-16,South,Office Supplies,Pen,2340.03,6,970.67,Brendan Guerrero
ORD-10542,2024-09-14,East,Technology,Monitor,1753.5,1,929.7,Kurt Chen
ORD-10543,2024-09-23,East,Furniture,Cabinet,4393.29,3,1061.06,Heidi Kennedy
ORD-10544,2024-04-06,South,Furniture,Sofa,9486.04,7,106.42,Melanie Hall
ORD-10545,2024-04-18,North,Technology,Mouse,5937.96,3,413.33,Matthew Oneill
ORD-10546,2024-07-11,East,Office Supplies,Pen,7735.37,10,193.33,Becky Harrison
ORD-10547,2024-11-30,North,Technology,Laptop,577.53,2,1279.49,Danielle Sanders
ORD-10548,2024-10-07,East,Furniture,Chair,4796.52,3,656.21,James Meyer
ORD-10549,2024-06-03,West,Office Supplies,Pen,6650.48,9,846.43,Kenneth Martinez
ORD-10550,2024-08-02,North,Office Supplies,Notebook,5164.69,10,397.32,Katherine Wilson
ORD-10551,2024-09-11,South,Technology,Laptop,6129.12,5,2502.92,Jeff Roberts
ORD-10552,2024-12-26,West,Technology,Keyboard,3023.98,1,1667.01,Carol Kerr
ORD-10553,2024-06-18,South,Technology,Monitor,127.11,2,2725.3,Kurt Foster
ORD-10554,2024-03-17,North,Office Supplies,Stapler,7817.31,2,2184.51,Brooke Davenport
ORD-10555,2024-11-25,South,Technology,Keyboard,4621.84,5,829.17,Mathew Rodriguez
ORD-10556,2024-03-30,North,Technology,Laptop,8537.26,6,2414.71,Laura Willis
ORD-10557,2024-02-29,North,Furniture,Cabinet,8527.33,1,78.53,Brad Mercer
ORD-10558,2024-06-17,East,Technology,Mouse,8955.82,10,841.51,Thomas Sawyer
ORD-10559,2024-07-09,East,Office Supplies,Pen,1910.41,7,1230.74,Rebecca Fry
ORD-10560,2024-07-16,West,Furniture,Sofa,8019.0,3,383.52,Tasha Simon
ORD-10561,2024-03-22,North,Office Supplies,Pen,4218.67,10,1473.89,Jennifer Henderson
ORD-10562,2024-04-02,West,Office Supplies,Stapler,7813.73,10,135.01,Denise Mason
ORD-10563,2024-09-04,West,Office Supplies,Notebook,1218.08,7,1350.03,Larry Rodriguez DVM
ORD-10564,2024-12-01,East,Technology,Keyboard,222.37,9,2314.21,James Hernandez
ORD-10565,2024-12-08,East,Office Supplies,Notebook,5239.09,10,330.96,Ashley Morse
ORD-10566,2024-09-03,East,Office Supplies,Notebook,6670.74,7,488.53,Carol Walker
ORD-10567,2024-01-06,South,Office Supplies,Pen,5105.12,8,2563.02,Timothy Joseph
ORD-10568,2024-09-08,East,Technology,Laptop,2484.83,5,198.53,Veronica Padilla
ORD-10569,2024-07-25,South,Technology,Monitor,880.42,8,2413.72,Audrey Macdonald
ORD-10570,2024-09-12,West,Furniture,Chair,3229.01,8,2248.45,Michael Cantrell
ORD-10571,2024-07-25,West,Technology,Laptop,454.74,9,50.5,Vincent Banks
ORD-10572,2024-09-17,South,Technology,Keyboard,6580.5,8,2853.55,Natasha Hernandez
ORD-10573,2024-04-24,West,Furniture,Chair,3386.53,10,1819.86,Annette Smith
ORD-10574,2024-08-19,North,Office Supplies,Printer Paper,1064.63,4,56.48,Sharon Mitchell
